GeneID,log2FC_dat_ev,padj_dat_ev,log2FC_dat_rna,padj_dat_rna,log2FC_dat_ox,padj_dat_ox,log2FC_dat_rna_lp,padj_dat_rna_lp,log2FC_dat_ox_lp,padj_dat_ox_lp,log2FC_dat_rna_op,padj_dat_rna_op,log2FC_dat_ox_op,padj_dat_ox_op
Phvul.003G123500.2,1.01650681789745,5.24175280087314e-5,1.04048896469988,0.0165621719501557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.008G210500.1,1.01586783099926,0.023934904465593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.007G097000.1,1.0155541998722,5.92045196192761e-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.008G180100.1,1.01272521205088,2.03901167893268e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.009G186100.2,1.01251896072291,1.52069673254613e-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04482347517618,1.54429431846461e-37
Phvul.001G153200.1,1.00997196972326,0.0437943512118307,1.01787587162047,0.0196816725631308,1.74454305336163,3.44984710344238e-21,NA,NA,1.43366692770801,8.90543921728356e-5,NA,NA,NA,NA
Phvul.008G160900.1,1.00898911538968,0.0431452549993567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.006G161200.1,1.00873694503598,2.25355771068736e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.002G209500.1,1.0073741136526,0.00951666331055421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.007G109000.1,1.00697971273508,0.026948737358268,1.69019706657838,2.76982702736901e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.006G151100.2,1.00688323278937,1.49506298680354e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.004G127500.1,1.00470255772619,1.53238454696745e-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.010G135500.2,1.00415825521165,5.69275362398974e-7,1.04318921907169,0.013527076308074,NA,NA,NA,NA,NA,NA,NA,NA,1.1230555889993,2.05697145765701e-14
Phvul.003G128500.1,1.00138390720808,0.00251423315206919,1.41972577149162,0.00566453453759611,NA,NA,NA,NA,NA,NA,NA,NA,1.29371184859696,5.04173804399802e-9
Phvul.003G267200.1,1.00029750969132,7.17147554401422e-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.011G199600.1,-8.27259699816488,5.58411504258043e-8,NA,NA,7.77134830604501,6.32019917343555e-9,NA,NA,7.63807604150997,7.783086566032e-8,-2.50632940126089,0.00394378792030625,-8.39232843281527,3.20132949679005e-9
Phvul.006G129800.1,-3.15221018850567,8.47304450004512e-6,NA,NA,-1.06656083423363,4.75747864845373e-14,NA,NA,NA,NA,-2.45795349146075,0.0241029604958923,-1.96195008111146,0.00238602907812971
Phvul.008G088400.2,-2.86344760122651,3.43874325554558e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.32512973520412,0.0120186800885931
Phvul.005G177000.1,-2.71526075383384,7.83465026853441e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.20821571136969,0.00998525018683655
Phvul.002G100001.1,-2.53834321501543,1.07516908003551e-6,-1.52003156688728,0.0268558081989879,NA,NA,NA,NA,NA,NA,NA,NA,-2.181654928418,5.12558557966534e-7
Phvul.010G096516.1,-2.52138482222668,0.00650560252556448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.002G240200.1,-2.42269902953943,3.43889681393428e-5,NA,NA,NA,NA,NA,NA,1.83611050742009,0.00736824068332608,-1.36242099116955,0.00382931932586799,-1.34792365680572,8.18452967003094e-4
Phvul.010G052900.1,-2.419472598768,0.0196110032092729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.011G158700.1,-2.40233587431824,3.65348369867525e-5,NA,NA,NA,NA,NA,NA,NA,NA,-1.72125954917727,4.42638119465848e-4,-1.30478245903716,0.00173268047521351
Phvul.002G099700.1,-2.40019101844706,3.07569846080829e-20,-1.93848240855541,3.33102455511602e-4,-1.54984776087821,6.09136427908779e-7,NA,NA,NA,NA,-1.11119458023224,6.745271468899e-8,-1.78989509108651,1.99605427193194e-22
Phvul.006G109000.1,-2.37821024783152,0.0124267355428653,NA,NA,NA,NA,NA,NA,NA,NA,-1.65337512110402,0.0179826280693579,-1.07433110460082,0.0231971934946134
Phvul.002G244900.1,-2.29932760897385,1.00438473890127e-14,-1.86194473445101,3.93665216101166e-25,-1.74671121035086,9.78115307894316e-18,NA,NA,-1.66763453740229,4.57816866603017e-6,-1.16066980552319,1.65788634725782e-8,-2.20221237263229,1.21277591137743e-39
Phvul.009G172001.1,-2.29136319611646,0.0038191949803658,NA,NA,NA,NA,NA,NA,NA,NA,-1.47595052955779,0.0196423764260568,-2.14800627358944,1.68135935756762e-4
Phvul.004G111600.1,-2.28892064575451,3.80694452562667e-21,-1.69629752426549,1.16888461642253e-10,-2.74908172625961,1.01552524171751e-25,NA,NA,-2.41713795647113,5.98286478599634e-8,-1.28804945383666,2.58698996517066e-14,-1.95318174540105,1.23956841095745e-68
Phvul.001G112700.1,-2.28166312450557,0.00324491821844677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.008G213200.1,-2.26729590594421,0.00130035680041014,NA,NA,NA,NA,NA,NA,NA,NA,-1.41970226019747,0.0197583229565477,-1.70034456301087,3.38565601332421e-4
Phvul.008G034400.1,-2.25117955180607,5.74795238882124e-5,NA,NA,-1.01649682673867,0.0419147740208819,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.003G058000.1,-2.22985754746897,0.00801130782447513,NA,NA,NA,NA,NA,NA,1.66613154594406,0.0378592116494284,-2.21758053130302,0.00189052966299916,-1.23593134704978,0.0181153957055718
Phvul.006G069300.1,-2.21246033083187,1.49332364666506e-7,NA,NA,-2.16535900021278,1.18826612042421e-28,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.001G077400.1,-2.20184464703151,7.19468623022721e-13,NA,NA,NA,NA,1.65800828052491,0.0177760874050535,NA,NA,-1.37981195066244,3.71473165613539e-5,-1.47313560403864,1.67118050580039e-13
Phvul.001G042200.1,-2.18152711452423,0.00350021974974751,-1.51867250430686,0.00356639375317994,-1.68245152725096,2.15110973073252e-4,NA,NA,NA,NA,NA,NA,-1.82155123455695,2.26424372558528e-5
Phvul.005G151800.1,-2.16172841077675,6.2193389185721604e-06,-1.57549326019502,8.64376872325878e-4,1.591670690663,9.88403333375981e-6,NA,NA,2.5073653012454,1.51317438379601e-5,NA,NA,-1.22405677414073,1.20136262285765e-4
Phvul.009G032000.1,-2.13653659805916,0.00425696003587011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.63176693970245,0.00689197978545031
Phvul.007G056600.1,-2.1263867240292,0.0147323884814663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.008G164000.1,-2.1255983979878,4.47371243022111e-5,NA,NA,-1.19060868277217,0.00127992945168522,NA,NA,NA,NA,-1.24732844122197,0.0135763803685261,-1.26543975894892,1.37475222370535e-4
Phvul.002G092300.1,-2.11199867309175,5.65462852601384e-7,-1.56825878934736,0.00326257916662674,-1.34838741783818,1.5688060501817e-6,NA,NA,NA,NA,NA,NA,-1.14008380127546,2.50734262448348e-6
Phvul.008G164100.1,-2.10416967331616,1.43171289791282e-4,-2.55891498256776,3.89702668605179e-4,NA,NA,NA,NA,NA,NA,NA,NA,-3.67424531148489,2.10971555726555e-12
Phvul.009G238400.1,-2.04600525426823,1.35531432224177e-5,NA,NA,-1.33748100398146,3.73368585846515e-5,NA,NA,NA,NA,-1.10161146787897,0.0266159215968821,NA,NA
Phvul.002G272600.2,-2.03133953818862,0.00706895731331045,NA,NA,NA,NA,NA,NA,NA,NA,-1.88658557047499,5.59825018019864e-4,-1.19471194874497,1.48704580548851e-4
Phvul.003G092200.1,-2.00066736123363,1.74771284365578e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.007G096100.1,-1.96162810182745,4.71954239876204e-6,NA,NA,-1.50475568350812,0.00497872948611866,NA,NA,NA,NA,-2.12586091313154,2.0305484216635e-7,-1.42214407342289,2.43087559560661e-6
Phvul.006G054200.1,-1.95255324724441,2.13697797211546e-10,NA,NA,-1.4284682113115,0.00129885327834986,NA,NA,NA,NA,-1.69658052814549,3.31329436912484e-8,-1.36509465253178,4.19427500306021e-8
Phvul.003G270800.2,-1.95226065896252,0.032381968972032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.004G011800.1,-1.94581531728813,0.017691632495764,-1.25900947821973,4.79542205337211e-5,1.05735001772995,0.00114889991477413,NA,NA,NA,NA,NA,NA,-2.43668431467984,3.86987116670632e-9
Phvul.010G129800.1,-1.9079777946092,0.0390358334811102,NA,NA,-1.47626294051602,0.03287821540759,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.006G017400.1,-1.8931872249338,1.96501469523954e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.001G037100.1,-1.88995445885801,7.29562176667632e-4,NA,NA,NA,NA,NA,NA,NA,NA,-1.7082550453112,5.4316333352113e-5,-1.59201515332987,1.22728620195692e-4
Phvul.008G277268.1,-1.88822212387276,0.00699005364895265,NA,NA,-1.66071436124065,0.00208313852777544,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.006G210900.1,-1.88515015945347,0.00905351804680947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.001G024400.1,-1.87053921083709,1.43171289791282e-4,-1.78764264176661,0.0474844087700144,NA,NA,NA,NA,NA,NA,NA,NA,-1.83471946795126,5.01691565361507e-6
Phvul.006G165200.1,-1.8515175356166,5.86864558479463e-6,NA,NA,-2.41420241274851,7.69941552796935e-5,NA,NA,NA,NA,-1.16856163421239,0.0127390154865432,-1.19882093870049,4.33688994549247e-4
Phvul.008G166000.1,-1.84419426081272,4.45857109421301e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00306473774623,2.47165975479411e-4
Phvul.002G331800.1,-1.83918313716174,1.90194696153241e-4,-1.59570888151024,0.00185518678258168,NA,NA,NA,NA,NA,NA,NA,NA,-1.13979276879747,0.00463480793954182
Phvul.005G021601.1,-1.82621119536854,0.00789801962888319,NA,NA,NA,NA,1.45380799428965,0.0026744319833305,1.62421987866733,3.59198961622063e-5,NA,NA,NA,NA
Phvul.010G147100.1,-1.82571517190254,2.02658954553008e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.18001182430697,1.25976405749753e-10
Phvul.L005901.1,-1.82497966236033,7.154144799327e-5,-1.15090662647794,0.0339456445247036,NA,NA,NA,NA,NA,NA,NA,NA,-1.59537336949349,1.37127352664138e-5
Phvul.008G186900.1,-1.81741558383167,0.0134320969415276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.011G173200.1,-1.81712979605423,0.0205824009461883,NA,NA,NA,NA,NA,NA,NA,NA,-1.57449981567068,0.0334467695301671,-3.1239074536452,6.24694491369572e-5
Phvul.010G140700.2,-1.81322570190923,2.17612123796914e-4,NA,NA,-1.49476971619305,0.00550711637362147,NA,NA,NA,NA,NA,NA,-1.42046363318753,4.70897234496458e-4
Phvul.009G081800.2,-1.80328281702326,0.00743992012162441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.011G212100.1,-1.79615283303991,4.76410007852227e-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.003G247800.1,-1.78984315283197,0.00660645991682029,NA,NA,NA,NA,NA,NA,NA,NA,-1.01187148282846,0.0479596943024892,NA,NA
Phvul.001G128550.1,-1.78394576532457,0.00117748491787899,NA,NA,-1.58020193798287,3.92158310003591e-21,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.004G094500.1,-1.77978283746756,5.91839038812338e-7,NA,NA,NA,NA,NA,NA,NA,NA,-1.5214433793322,1.75755608197983e-7,-1.68116387931617,3.34510415771441e-13
Phvul.001G128500.1,-1.76801182776814,1.08454170317645e-4,NA,NA,-1.93540566079797,6.40512828298344e-32,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.005G023500.1,-1.7562727147019,4.57371461508081e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.004G059200.1,-1.75098762416984,1.35315511587965e-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.41258899368686,7.91879677209009e-14
Phvul.004G155800.1,-1.75037007755526,2.83162092763359e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.004G144500.1,-1.74017919423281,0.0119717429718132,NA,NA,-1.90045289605143,1.92219710610467e-9,NA,NA,NA,NA,-1.05452729828966,0.0324538359526393,NA,NA
Phvul.007G020800.1,-1.72940320362406,5.03612345688157e-9,NA,NA,-1.4085031080804,2.19839074545377e-14,NA,NA,NA,NA,NA,NA,-1.06438491769321,3.10141468545046e-12
Phvul.011G074400.1,-1.72837963961433,0.0114316920308022,NA,NA,NA,NA,NA,NA,1.98552040214026,0.00816436103535215,NA,NA,NA,NA
Phvul.010G135900.1,-1.70107317431539,0.00250640131988869,NA,NA,NA,NA,NA,NA,1.3196844877001,0.041566968535374,-1.60787802191198,0.00122412208842878,NA,NA
Phvul.008G237100.2,-1.69976354780842,0.0228366781892147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.63577282387997,0.00442705759870873
Phvul.007G202500.1,-1.69916654877366,0.00357666937418916,NA,NA,NA,NA,NA,NA,NA,NA,-1.16415529393098,0.0344302307782343,NA,NA
Phvul.006G197100.1,-1.69328779029326,0.00427606448804235,NA,NA,-5.67511184273935,1.98948791500738e-6,NA,NA,NA,NA,NA,NA,-1.42845019110907,3.05906870423657e-4
Phvul.001G021500.1,-1.68522547859735,0.00389191725475583,NA,NA,-1.0447697368461,0.00741097243135369,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.009G064300.1,-1.67994000527665,0.020773395204829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.L002132.1,-1.67982191652846,2.97192097979032e-6,NA,NA,NA,NA,NA,NA,NA,NA,-1.09832225861791,0.00192478061860808,-1.31980893431992,1.67592590513325e-8
Phvul.L004037.1,-1.67039787998046,9.86803109513857e-14,NA,NA,NA,NA,NA,NA,NA,NA,-1.07955663510233,9.20094096814496e-7,NA,NA
Phvul.006G113100.2,-1.65955793544365,0.00846915985813383,NA,NA,NA,NA,NA,NA,1.41888580040968,0.0440398807568127,-1.61070724155972,1.81016711596306e-4,-1.22241100431179,4.82262442923057e-5
Phvul.001G056100.1,-1.65591939586648,5.22983264327476e-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.66393044336346,3.16010565730169e-10
Phvul.001G254300.1,-1.64585732343473,5.29613944982014e-8,-1.28696105959097,0.00153516864528453,-1.62192891915357,1.04002929679652e-7,-1.10145121599208,0.0396491417156864,-1.15518805881218,0.00736085227248591,-1.44200758447355,3.85118874481033e-6,-1.17017200629986,9.59404999123392e-7
Phvul.006G148200.1,-1.62017283721381,3.30416079857505e-16,-1.71478702921359,0.017712767263384,-2.2095637387809,7.39333820266372e-16,NA,NA,-2.07366924095807,1.27786582221943e-11,NA,NA,-1.46885416539255,1.60659056062001e-19
Phvul.004G177200.3,-1.61825605013088,0.0246233285350684,-2.55489318388477,0.0020638164438685,NA,NA,NA,NA,NA,NA,NA,NA,-2.24367625547616,1.61026003534907e-7
Phvul.008G127374.1,-1.61820366235042,0.0170322348982866,-1.47821087206908,0.00137114876417171,NA,NA,NA,NA,NA,NA,NA,NA,-1.56240995016392,1.28987093695243e-6
Phvul.011G076900.1,-1.61120450212878,0.0249675712383438,NA,NA,1.45340342641346,0.01016362562918,NA,NA,1.19341897058732,0.0485290324040765,NA,NA,-1.85680586082664,0.00347953611864612
Phvul.003G238800.1,-1.60556646541149,7.30076578890055e-4,-3.0892117636683,2.30478958652659e-4,-2.34710157147134,2.10425623842064e-6,NA,NA,-2.0990614090546,0.00323749143599657,NA,NA,-1.33715352009576,1.18545840052195e-6
Phvul.008G276300.2,-1.60547306089316,2.90935393236662e-4,NA,NA,-1.30842644702369,0.00222447466952181,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.008G192300.1,-1.59744685822678,0.00172158368609491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.011G098800.1,-1.59709830894191,1.68794178936423e-14,-1.16409357707071,7.03774324899515e-7,NA,NA,NA,NA,NA,NA,NA,NA,-1.1190526104304,5.62828595143661e-18
Phvul.002G205100.1,-1.59676243610602,0.00249929268451517,NA,NA,NA,NA,NA,NA,NA,NA,-1.55210396252448,0.00128475086419156,-2.24717980883024,4.9593477114612e-7
Phvul.010G005500.1,-1.593361792719,0.0010903819108008,NA,NA,-1.42397245016073,1.26120390369112e-19,NA,NA,-1.07876646636461,0.0352743570044169,NA,NA,-1.23150073213664,1.75241425460469e-9
Phvul.008G249900.1,-1.59118612610615,0.0130048902343257,-1.38757800458766,0.0364524144133733,NA,NA,NA,NA,NA,NA,NA,NA,-1.92073074012178,5.57369992434502e-6
Phvul.011G077800.1,-1.59021125399426,2.17264587834206e-5,NA,NA,NA,NA,NA,NA,NA,NA,-1.22447273874888,0.00108412539026255,NA,NA
Phvul.008G033200.1,-1.58385734394776,0.00106082140957417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.003G284900.1,-1.57765742119595,1.28826842525949e-5,NA,NA,-1.39453058097791,1.05637673135011e-21,NA,NA,NA,NA,-1.27475852813265,4.94109950075067e-7,NA,NA
Phvul.009G018600.1,-1.57193074312815,6.7229411054003e-4,NA,NA,NA,NA,NA,NA,NA,NA,-1.03986647100679,6.52657793907206e-6,-1.19169465649274,3.71248634136178e-11
Phvul.005G058600.1,-1.56981961512129,0.0193484640162219,NA,NA,NA,NA,NA,NA,1.67484311076982,2.37465004671051e-4,NA,NA,NA,NA
Phvul.009G256900.1,-1.56578532374636,0.00692427267173451,-1.99620176840231,0.0159478819902302,-4.06549485949599,6.99656517792989e-58,NA,NA,NA,NA,NA,NA,1.64869067027747,7.37167330858827e-11
Phvul.010G064900.1,-1.56522660123633,7.84233378733055e-4,NA,NA,-1.22388305086439,0.00435700705051182,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.006G024700.1,-1.55834956587689,0.0236846817448082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.002G281000.1,-1.55593811589565,2.89934565506706e-5,NA,NA,NA,NA,NA,NA,NA,NA,-1.2754902657113,5.3460493803125705e-07,NA,NA
Phvul.010G012800.1,-1.55492440957879,0.0205315562334656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.62780765365585,2.01283449462547e-4
Phvul.007G064100.1,-1.55290891333887,3.01903264195404e-4,NA,NA,-2.07392408528661,1.03662540136028e-6,NA,NA,-1.60778920791204,0.00349478724371593,NA,NA,-1.0758169072488,0.0134447576764041
Phvul.005G070100.1,-1.54329263393615,0.0148564279603827,NA,NA,-1.10151802344009,1.67202089424048e-4,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.009G006600.1,-1.53954124691441,0.00757214312091621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.04192336548549,0.0349036708090869
Phvul.009G210900.1,-1.53540173554192,0.0321375343397543,NA,NA,NA,NA,NA,NA,1.14297310890543,0.0214307621324482,NA,NA,NA,NA
Phvul.005G021900.1,-1.52361196424465,2.89680516468543e-8,-1.04089644436321,0.0370479386978561,NA,NA,NA,NA,NA,NA,NA,NA,-1.48831216499281,2.25580434679748e-13
Phvul.008G056700.1,-1.52087726020484,0.00618080419740062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.46365015312191,5.85328997614667e-6
Phvul.011G077700.1,-1.51904718126745,0.00365565636934748,NA,NA,1.29711788401601,7.22831791757579e-9,NA,NA,1.57616898452638,2.23477010111063e-4,-1.48549203197267,0.00296152269913756,-1.22766329209422,4.52770744296509e-5
Phvul.006G208500.1,-1.5127843562139,1.84242088051851e-4,NA,NA,1.02163573213543,3.67031670669566e-4,NA,NA,1.59837720961215,4.6132614366532e-5,NA,NA,NA,NA
Phvul.006G106200.1,-1.5102056243114,4.10274014093867e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.005G058500.1,-1.50998178955301,6.69098251652245e-4,NA,NA,NA,NA,NA,NA,NA,NA,-1.70618345664963,1.08273337103495e-5,NA,NA
Phvul.001G164000.1,-1.50663912215363,1.36465783079148e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0361966560722,4.03105455531637e-4
Phvul.001G185400.1,-1.50376702349225,1.36144640826695e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.009G084400.1,-1.50366281159202,1.8982200481026e-6,NA,NA,NA,NA,NA,NA,NA,NA,-1.54024978671409,1.68133438749094e-6,-1.12341311457599,3.52342540043452e-6
Phvul.002G020900.1,-1.50100630419229,0.00848262956798961,NA,NA,1.89559035788657,2.43074826327741e-8,NA,NA,NA,NA,NA,NA,-2.35259999839377,2.33122491080885e-12
Phvul.011G082100.1,-1.49983121632162,0.0026983796985183,NA,NA,-1.10332113837026,0.00970341743501165,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.005G027032.1,-1.49622200330635,0.0107745712784246,NA,NA,NA,NA,NA,NA,NA,NA,-1.61089599579393,0.00237025348472226,-2.23007359692998,6.3555878280624e-6
Phvul.005G177200.1,-1.49461452703557,0.00688283647507188,NA,NA,-1.0282166800815,0.038591623845231,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.004G110000.1,-1.4936986586083,0.0463141571021763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.002G107100.2,-1.48675384581899,2.20805974059145e-4,-1.12624178339107,0.00452012251398513,NA,NA,NA,NA,-1.14180476524607,0.0175437518537217,NA,NA,-1.68862986199311,1.68637131949254e-37
Phvul.008G249800.1,-1.48031831486857,6.72057711223691e-7,NA,NA,NA,NA,NA,NA,NA,NA,-1.0853156846149,0.00512212796417275,NA,NA
Phvul.001G229800.1,-1.47567513231618,1.12063931134882e-4,NA,NA,-1.07545787208348,0.00216549751802735,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.001G165100.1,-1.47147091630712,2.59172275676007e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.009G155900.1,-1.4642031334306,0.036025569414067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.009G070500.1,-1.46288650514867,2.70856203806152e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.49659544205959,2.90232117172753e-19
Phvul.010G058800.2,-1.46155658110343,0.00869893725026398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.26350536212261,0.00465073066084455
Phvul.005G061300.1,-1.46133569536144,0.0243637982869216,NA,NA,-1.03007384347423,0.00125815902265494,NA,NA,NA,NA,-1.2228014383915,0.0472585325245485,NA,NA
Phvul.002G241600.1,-1.4612390153364,0.026655178247334,NA,NA,1.0367726064347,3.9714513546145e-4,NA,NA,1.31034248253184,0.0397511523626932,-1.49701275625491,4.67861271484236e-4,-1.17886809870418,5.94983938971318e-5
Phvul.007G239800.1,-1.45718235415469,0.0139047628568194,NA,NA,-1.50895858813475,8.81484548950027e-16,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.005G135944.1,-1.45176719214279,0.0144659642794678,NA,NA,NA,NA,NA,NA,1.23451052287842,0.0447385413435815,NA,NA,-1.01673005661835,0.00299819642127341
Phvul.009G013400.1,-1.44842339402188,4.84910502067602e-8,NA,NA,-1.37818026226164,7.92501334063885e-18,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.008G154300.1,-1.4479225802569,0.00744040428336293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.006G148800.1,-1.43742383762084,4.83494982302831e-8,-1.57114817505422,0.0389191350065686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.008G175000.1,-1.43363822858782,0.00220267746818665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.008G082000.1,-1.43070223752333,5.49737796042552e-7,NA,NA,NA,NA,NA,NA,1.5664087255023,2.16472067982089e-7,-1.16134942574935,4.61768808191702e-6,NA,NA
Phvul.003G206000.1,-1.42826494989355,7.95590798687327e-12,-1.09903476162652,7.93539353583832e-5,-1.51176584433562,3.7636943907688e-4,NA,NA,-1.0745604359193,0.00570333025068027,NA,NA,NA,NA
Phvul.002G294800.2,-1.42438266015442,1.18964044904362e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.51881456915527,3.24349352039463e-7
Phvul.008G188300.1,-1.41279114190558,4.0126410337806e-5,NA,NA,1.98519089318936,7.50592150322777e-22,NA,NA,2.41453680842498,1.26548194849863e-17,NA,NA,NA,NA
Phvul.002G121200.1,-1.41006811682801,1.32248871165814e-7,NA,NA,-2.15408446231964,2.02079490657798e-18,NA,NA,-1.60930299911455,4.79866931005303e-5,NA,NA,NA,NA
Phvul.003G037100.1,-1.40312159382275,0.0480455707665356,NA,NA,NA,NA,NA,NA,1.61759665257633,0.00843714487583253,-1.67658889061437,0.014779272716545,NA,NA
Phvul.007G222900.1,-1.39981670457919,6.72235378126671e-10,-1.70873739213566,1.49127050766262e-5,NA,NA,-1.32309350127615,0.0114777460501634,NA,NA,NA,NA,-1.46106157254907,2.63934363342083e-15
Phvul.007G114200.1,-1.39899516353618,8.98812479539414e-6,NA,NA,-1.12059190515217,2.60164782235984e-5,NA,NA,-1.09655350189499,0.00501878548893902,NA,NA,-1.35863043179996,2.12873721563801e-10
Phvul.007G075100.1,-1.39681279517401,0.0311182780082723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.008G128700.1,-1.39293779595122,5.90749511200622e-4,NA,NA,-1.42976842664265,2.05898908438383e-44,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.009G136400.1,-1.39242136067304,6.82177362531657e-5,NA,NA,NA,NA,NA,NA,NA,NA,-1.22217127103626,8.22396178018195e-4,-1.27747030261933,2.65329181107485e-6
Phvul.003G114100.1,-1.3810877539284,0.00631469632400439,NA,NA,NA,NA,NA,NA,NA,NA,-1.17532859040324,0.0417108696383218,-1.17225907676295,0.0019078997865855
Phvul.009G030800.1,-1.37875658673615,7.60135213479826e-6,NA,NA,-1.51139829495091,3.22307073510959e-10,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.010G013200.1,-1.37229743113295,0.0337337419352373,NA,NA,NA,NA,NA,NA,NA,NA,-1.27512146773601,0.0449105998374659,-1.61851607038659,0.00131719214411425
Phvul.010G124000.1,-1.37055863825731,4.75997334112475e-4,-2.07114119212275,2.63515421704039e-4,-2.72875162338592,3.67400803712723e-7,NA,NA,-2.56326146888329,3.46479316362665e-7,NA,NA,-1.19305696904857,2.38812070318074e-8
Phvul.002G242200.1,-1.36197989085218,0.0125562805976623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.011G122800.1,-1.36098587242456,0.0236676338702282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
