GeneID,log2FC,padj,tabla_origen
Phvul.004G021200.1,2.52861640709832,1.4621051580011e-263,ox
Phvul.010G141200.2,2.52512075781939,1.60211803117305e-145,ox
Phvul.004G023132.1,2.52072207989317,9.95642437685165e-164,ox
Phvul.004G002300.2,2.51107447104365,1.90674203678329e-6,ox
Phvul.004G049500.1,2.50413916032583,1.52568897706701e-6,ox
Phvul.004G009821.1,2.49586067450374,3.18787646159794e-9,ox
Phvul.002G117700.1,2.49098067644699,2.12056138155713e-280,ox
Phvul.001G135200.1,2.48991586384327,2.61178876488339e-12,ox
Phvul.008G140700.1,2.4789370767852,6.18353006821108e-77,ox
Phvul.001G039800.1,2.45339775441197,3.9721149714024e-10,ox
Phvul.001G108101.1,2.45195060020339,2.05760176499147e-198,ox
Phvul.002G231400.1,2.42734806194029,8.70424929006175e-10,ox
Phvul.010G125300.1,2.42213687087922,2.08290491609368e-9,ox
Phvul.006G085900.1,2.39615847235962,1.71807591168503e-16,ox
Phvul.004G015732.1,2.38661001917294,2.56827963085595e-5,ox
Phvul.005G058000.1,2.37226677172209,2.3821232695929e-27,ox
Phvul.004G155400.2,2.35492036061075,1.63499202159341e-5,ox
Phvul.001G039700.1,2.34385533359578,6.57212691154006e-56,ox
Phvul.008G089200.1,2.34369311934029,4.72897624896322e-66,ox
Phvul.010G151732.1,2.30850301474283,5.98779815627866e-4,ox
Phvul.004G008560.1,2.29870450065276,3.7194611045256e-15,ox
Phvul.007G011400.1,2.28774183839843,1.69540014960448e-21,ox
Phvul.010G001300.1,2.28659452455947,1.54915211908235e-14,ox
Phvul.009G080200.1,2.27720624407012,3.15190426130335e-8,ox
Phvul.005G038300.1,2.2758490002115,3.09286860087514e-12,ox
Phvul.003G154800.1,2.27550575123916,9.55117530235956e-9,ox
Phvul.001G103600.1,2.27541801616083,3.21604546519753e-98,ox
Phvul.011G075800.1,2.27055049525369,1.23596878128632e-7,ox
Phvul.004G047900.1,2.26890143561548,3.88356521842989e-105,ox
Phvul.004G009281.1,2.26699520236178,7.17934656858881e-18,ox
Phvul.011G067000.1,2.26659734912653,1.00804882724043e-19,ox
Phvul.007G034700.1,2.26446024366722,5.91588325291195e-86,ox
Phvul.002G231700.1,2.25425892302584,6.06756696825843e-8,ox
Phvul.006G023900.1,2.25109513670919,3.96177479254353e-12,ox
Phvul.004G009527.1,2.22850116066726,1.06130962299299e-19,ox
Phvul.004G016000.1,2.21151091594522,9.8416591903535e-9,ox
Phvul.004G044132.1,2.21092518056426,5.13983440681825e-9,ox
Phvul.L001769.1,2.20772076719361,1.49093109459423e-11,ox
Phvul.008G040500.1,2.18718322792617,1.35500954186685e-45,ox
Phvul.006G071800.1,2.1836554272481,5.83632880233949e-27,ox
Phvul.004G012900.1,2.18180556620461,7.46478057790397e-41,ox
Phvul.002G218300.1,2.15920773292203,5.0647020348529e-24,ox
Phvul.009G046400.1,2.15663798109501,1.11277431042667e-42,ox
Phvul.003G123632.1,2.15414335049441,7.26827595596876e-201,ox
Phvul.004G008351.1,2.14507417026184,1.47429991286213e-7,ox
Phvul.006G207800.1,2.1445673957686,2.35354200897446e-37,ox
Phvul.003G227500.1,2.14335277788112,9.7727725646091e-5,ox
Phvul.010G122500.1,2.13992702544269,6.73569900102073e-8,ox
Phvul.004G107700.1,2.13982514071366,4.43171048405512e-15,ox
Phvul.011G016100.2,2.13844187391477,8.19498653844755e-13,ox
Phvul.004G009927.1,2.13609570704761,6.92440585475686e-5,ox
Phvul.002G304904.1,2.13006604299327,9.0452437253635092e-12,ox
Phvul.006G209500.1,2.12989025763297,1.26462532117756e-37,ox
Phvul.002G231500.1,2.12947590131841,2.53436896346062e-8,ox
Phvul.008G167850.1,2.1106661144282,1.20276045883523e-7,ox
Phvul.004G009221.1,2.10859476456786,2.00906549355081e-6,ox
Phvul.004G008909.1,2.09693457209484,3.6738545131414e-5,ox
Phvul.001G173300.2,2.09064215638211,4.39902369672967e-34,ox
Phvul.004G044100.2,2.09045181010406,1.99676230802951e-10,ox
Phvul.002G322900.1,2.08028455400708,6.84060377347822e-16,ox
Phvul.002G276800.1,2.07919674691321,2.20332079915555e-22,ox
Phvul.004G015800.1,2.07267437253641,1.13139219632386e-18,ox
Phvul.007G214900.1,2.0672670927519,2.51311853221913e-13,ox
Phvul.006G087800.1,2.05976675887559,3.28751523031991e-11,ox
Phvul.011G145600.1,2.04353482748809,2.77769380855837e-11,ox
Phvul.002G241400.1,2.03724671974397,5.39322078515179e-198,ox
Phvul.001G165266.1,2.02810755251533,1.28690311841179e-5,ox
Phvul.001G165700.1,2.0230976699228,1.03025182826517e-107,ox
Phvul.006G152100.2,2.02024428564334,3.48520755127821e-6,ox
Phvul.007G240100.1,2.01947476663509,2.07526631098631e-5,ox
Phvul.007G050400.1,2.01800114026431,1.37090232499636e-38,ox
Phvul.004G008101.1,2.01727323858158,5.94628218237544e-6,ox
Phvul.010G140800.1,2.01522859845136,2.92367255971364e-71,ox
Phvul.001G050000.1,2.0121948044399,9.91539745485847e-6,ox
Phvul.002G231600.1,2.01137340492998,8.14337139350888e-5,ox
Phvul.002G323200.1,2.00954350040984,4.38154531261899e-63,ox
Phvul.002G021100.5,2.00001669626275,7.29403378593186e-36,ox
Phvul.011G015500.1,1.99204929947456,4.09104646413738e-9,ox
Phvul.003G123566.1,1.99146499294562,9.77250051521745e-161,ox
Phvul.008G188300.1,1.98519089318936,7.50592150322777e-22,ox
Phvul.006G001000.2,1.98145926654298,9.53704649037372e-22,ox
Phvul.003G079800.1,1.98016682118126,8.96681741734455e-12,ox
Phvul.001G215300.2,1.97026475368827,1.39615420516736e-6,ox
Phvul.003G228000.1,1.96355190363668,8.33727476753567e-54,ox
Phvul.009G019300.1,1.96219516415492,1.53002347774191e-15,ox
Phvul.008G089400.1,1.95829117028868,5.41134294759732e-11,ox
Phvul.002G322700.1,1.95575716607316,1.00088279564482e-71,ox
