GeneID,log2FC,padj,tabla_origen
Phvul.009G096000.1,2.02767073196408,6.81012727431595e-5,ox_lp
Phvul.001G124700.1,2.01615071023001,4.84495008331753e-6,ox_lp
Phvul.001G108101.1,2.0147734851636,1.74294939335595e-27,ox_lp
Phvul.005G038500.1,2.01172009908489,9.15475385329762e-4,ox_lp
Phvul.001G210400.1,2.00913018889739,3.94759000143292e-6,ox_lp
Phvul.008G056800.1,2.00258802284812,2.5519059860269e-13,ox_lp
Phvul.008G140700.1,1.99906797893333,3.66835506032769e-18,ox_lp
Phvul.004G096500.1,1.99394851456764,7.26374127652072e-11,ox_lp
Phvul.011G074400.1,1.98552040214026,0.00816436103535215,ox_lp
Phvul.003G051900.1,1.98094180993477,1.42961123884607e-5,ox_lp
Phvul.011G089600.2,1.98035844820675,8.32620264001202e-7,ox_lp
Phvul.010G155300.1,1.97706197640207,3.02706885048233e-4,ox_lp
Phvul.001G143300.1,1.9698721280327,9.6863747479915e-6,ox_lp
Phvul.011G015500.1,1.96764517403595,5.8519612695997e-7,ox_lp
Phvul.011G044600.1,1.96428217926201,0.0480166020544257,ox_lp
Phvul.007G082000.1,1.95592635776347,5.84338452530021e-42,ox_lp
Phvul.004G094100.1,1.93732710243135,5.57741525458828e-22,ox_lp
Phvul.010G070800.1,1.93428765253236,8.12381246260009e-12,ox_lp
Phvul.011G174600.1,1.92989069814302,1.55975793930742e-14,ox_lp
Phvul.009G212800.1,1.9272712848711,0.00216486156173315,ox_lp
Phvul.003G277200.1,1.91655867685515,2.63044076814704e-22,ox_lp
Phvul.002G241400.1,1.90087424196452,1.3855728984011e-57,ox_lp
Phvul.006G058600.1,1.8863010768211,1.37097732444803e-10,ox_lp
Phvul.003G052400.1,1.88270807298785,9.74687100932028e-9,ox_lp
Phvul.001G135200.1,1.87907724209609,7.50454935273991e-11,ox_lp
Phvul.002G021100.5,1.87650108680469,0.00164928703298443,ox_lp
Phvul.004G085100.1,1.8729787324628,1.88565736788322e-4,ox_lp
Phvul.009G210332.1,1.8692822762839,4.64060478082965e-4,ox_lp
Phvul.011G016200.1,1.86069416420385,4.50386939807404e-6,ox_lp
Phvul.002G322900.1,1.85681955566495,0.00107298274089305,ox_lp
Phvul.008G155000.1,1.85528644413998,3.28001602688163e-28,ox_lp
Phvul.006G134700.2,1.85132202100002,1.63973131913013e-38,ox_lp
Phvul.009G184900.1,1.84922671396985,3.48703819806483e-4,ox_lp
Phvul.002G302100.1,1.84295357518668,0.0200974125064936,ox_lp
Phvul.002G259900.1,1.84181819052901,8.14966227147623e-14,ox_lp
Phvul.011G055800.1,1.84015046987806,0.0174327493161306,ox_lp
Phvul.005G151700.1,1.83861568212707,0.0112403694398262,ox_lp
Phvul.002G240200.1,1.83611050742009,0.00736824068332608,ox_lp
Phvul.004G021200.1,1.83562854344881,1.83566655617757e-8,ox_lp
Phvul.007G078000.2,1.82860718955426,1.07299073209244e-6,ox_lp
Phvul.011G157500.1,1.82789203076587,1.21871658355557e-5,ox_lp
Phvul.007G080400.1,1.8249361646513,1.46661079374882e-6,ox_lp
Phvul.010G093500.2,1.82330984068108,2.36927109741529e-40,ox_lp
Phvul.001G263300.1,1.81045793349275,2.18185790008173e-11,ox_lp
Phvul.008G036000.2,1.80697894671289,7.18219666544583e-7,ox_lp
Phvul.001G221000.1,1.80681159230374,6.23365774340809e-16,ox_lp
Phvul.010G001300.1,1.80457944774315,5.07243165746183e-8,ox_lp
Phvul.007G063400.1,1.80083730127419,0.00899475394841017,ox_lp
Phvul.003G248025.1,1.79742113061448,2.86119042837776e-8,ox_lp
Phvul.006G147300.1,1.78981518543053,0.00756973237951994,ox_lp
Phvul.001G153000.1,1.7866254074915,0.00615131885665483,ox_lp
Phvul.006G075600.1,1.78040534641251,1.57606731408848e-6,ox_lp
Phvul.001G103600.1,1.77448194752653,6.21752465692107e-14,ox_lp
Phvul.010G031100.1,1.77239345549761,2.35005222663939e-16,ox_lp
Phvul.002G074000.1,1.77154940182617,0.00233201420175804,ox_lp
Phvul.007G135900.1,1.76105394072369,1.74655006214314e-17,ox_lp
Phvul.003G193400.1,1.75428897833335,5.81180916494203e-6,ox_lp
Phvul.009G229500.1,1.72988012114367,1.78799701878847e-17,ox_lp
Phvul.009G130600.1,1.7227082220354,2.18308050596819e-23,ox_lp
Phvul.003G257900.1,1.71998907716763,6.82067900277783e-20,ox_lp
Phvul.006G023500.1,1.71713627224562,5.17928283581853e-20,ox_lp
Phvul.006G185000.1,1.70905237510529,1.24458133143996e-27,ox_lp
Phvul.006G058700.1,1.70429948296442,1.39577817672023e-31,ox_lp
Phvul.001G258900.1,1.69625863149889,1.17920893850465e-20,ox_lp
Phvul.008G245300.1,1.69553154720087,5.2081703065381e-10,ox_lp
Phvul.005G054100.1,1.69467379912378,5.16688460494402e-19,ox_lp
Phvul.010G019201.1,1.68921284262524,0.00438742167912173,ox_lp
Phvul.003G234100.1,1.67837846805741,0.0263386118076061,ox_lp
Phvul.005G058600.1,1.67484311076982,2.37465004671051e-4,ox_lp
Phvul.008G264100.1,1.67295634045639,1.12119029128113e-34,ox_lp
Phvul.007G213800.1,1.66636248565791,3.78347918168963e-11,ox_lp
Phvul.011G194800.1,1.66628046598234,0.00270883043139713,ox_lp
Phvul.003G058000.1,1.66613154594406,0.0378592116494284,ox_lp
